asset,window_size,end_date,edge_prob_pe_to_fr,mean_effect_pe_to_fr,is_robust,n_obs,pe_position
XLV,200,2021-07-12,0.05,0.008708440251220573,False,199,4
XLV,200,2021-09-09,0.02,0.0038339070532557467,False,199,4
XLV,200,2021-11-08,0.025,0.005993754542723685,False,199,4
XLV,200,2022-01-07,0.0,0.0,False,199,4
XLV,200,2022-03-10,0.365,0.0730643179837557,False,199,1
XLV,200,2022-05-10,0.03,-0.0015921174200560833,False,199,5
XLV,200,2022-07-12,0.14,-0.027095522790676566,False,199,1
XLV,200,2022-09-09,0.185,-0.036384627734466414,False,199,4
XLV,200,2022-11-08,0.115,-0.022191269734432872,False,199,2
XLV,200,2023-01-10,0.065,-0.013650451247204638,False,199,4
XLV,200,2023-03-13,0.01,-0.0017626248530848304,False,199,2
XLV,200,2023-05-11,0.0,0.0,False,199,1
XLV,200,2023-07-13,0.005,-0.0007947953893041627,False,199,2
XLV,200,2023-09-12,0.0,0.0,False,199,1
XLV,200,2023-11-09,0.0,0.0,False,199,2
XLV,200,2024-01-11,0.01,-0.000371128387340227,False,199,5
XLV,200,2024-03-13,0.01,-0.0026407924452793853,False,199,3
XLV,200,2024-05-13,0.01,-0.0024992957028012815,False,199,1
XLV,200,2024-07-15,0.025,0.011302729110722371,False,200,2
XLV,200,2024-09-12,0.02,0.004608574388740254,False,200,4
XLV,200,2024-11-11,0.005,-0.0008096380065180679,False,199,5
XLV,200,2025-01-14,0.005,0.0009806731386954115,False,199,3
XLV,200,2025-03-17,0.0,0.0,False,199,2
XLV,200,2025-05-15,0.0,0.0,False,199,3
XLV,200,2025-07-17,0.0,0.0,False,199,5
XLV,200,2025-09-16,0.01,0.001554526086352097,False,199,4
XLV,200,2025-11-13,0.01,0.0021109995903150452,False,199,5
XLE,200,2000-04-27,0.0,0.0,False,199,5
XLE,200,2000-06-27,0.02,0.0029945906183007735,False,199,2
XLE,200,2000-08-25,0.025,0.004950805290429824,False,199,1
XLE,200,2000-10-25,0.02,-0.002851781485166429,False,199,4
XLE,200,2000-12-26,0.01,0.0003520415550186551,False,199,4
XLE,200,2001-02-27,0.01,-0.0012474899028322918,False,199,2
XLE,200,2001-04-27,0.035,-0.0030154072363381495,False,199,2
XLE,200,2001-06-27,0.03,-0.004110297222010888,False,199,1
XLE,200,2001-08-27,0.055,-0.008048509963338907,False,199,4
XLE,200,2001-10-31,0.01,-0.0019016785870763504,False,199,2
XLE,200,2002-01-02,0.0,0.0,False,199,5
XLE,200,2002-03-05,0.005,0.0005161432221632,False,199,4
XLE,200,2002-05-03,0.005,0.0007003928208740661,False,199,3
XLE,200,2002-07-03,0.03,-0.00465987895911274,False,199,5
XLE,200,2002-09-03,0.045,0.0008407961419912587,False,199,4
XLE,200,2002-10-31,0.02,0.003354308680596363,False,199,4
XLE,200,2003-01-02,0.03,-2.2094589200760266e-05,False,199,2
XLE,200,2003-03-05,0.01,0.001368558607253577,False,199,2
XLE,200,2003-05-05,0.0,0.0,False,199,4
XLE,200,2003-07-03,0.01,-0.0003700898941637441,False,199,3
XLE,200,2003-09-03,0.015,0.0024153252018901017,False,199,1
XLE,200,2003-10-31,0.07,0.012508096384631226,False,199,1
XLE,200,2004-01-02,0.135,0.025353684760602818,False,199,4
XLE,200,2004-03-04,0.155,-0.031731580577114664,False,199,3
XLE,200,2004-05-04,0.005,0.0009620608019763323,False,199,2
XLE,200,2004-07-06,0.02,0.0037693157865711603,False,199,5
XLE,200,2004-09-02,0.02,-0.004320127849597856,False,199,4
XLE,200,2004-11-02,0.105,-0.02288638823197404,False,199,3
XLE,200,2005-01-03,0.005,-0.0009987536738429784,False,199,3
XLE,200,2005-03-04,0.025,-0.00461058056037985,False,199,1
XLE,200,2005-05-04,0.0,0.0,False,199,2
XLE,200,2005-07-05,0.0,0.0,False,199,1
XLE,200,2005-09-01,0.0,0.0,False,199,1
XLE,200,2005-11-01,0.045,0.00876064896214905,False,199,3
XLE,200,2006-01-03,0.035,0.006350168362722398,False,199,4
XLE,200,2006-03-06,0.065,-0.00867140545578328,False,199,1
XLE,200,2006-05-04,0.065,-0.010581527374778838,False,199,3
XLE,200,2006-07-05,0.055,-0.00930550017836966,False,199,4
XLE,200,2006-09-01,0.06,-0.013173177893354896,False,199,5
XLE,200,2006-11-01,0.015,-0.0027187246806795046,False,199,2
XLE,200,2007-01-04,0.025,-0.004722294616509566,False,199,2
XLE,200,2007-03-07,0.02,0.003468000621344973,False,199,2
XLE,200,2007-05-07,0.025,0.005514630882317744,False,199,1
XLE,200,2007-07-06,0.045,0.01018853866378237,False,199,3
XLE,200,2007-09-05,0.045,0.009510677267615657,False,199,3
XLE,200,2007-11-02,0.005,0.0007674707205090571,False,199,4
XLE,200,2008-01-04,0.0,0.0,False,199,1
XLE,200,2008-03-06,0.0,0.0,False,199,1
XLE,200,2008-05-06,0.015,-0.003028827237301499,False,199,3
XLE,200,2008-07-07,0.1,-0.019945542158548095,False,199,1
XLE,200,2008-09-04,0.035,0.0030923768871374976,False,199,1
XLE,200,2008-11-03,0.015,-0.0005262377188742158,False,199,2
XLE,200,2009-01-05,0.0,0.0,False,199,1
XLE,200,2009-03-06,0.0,0.0,False,199,1
XLE,200,2009-05-06,0.035,-0.004989142613550889,False,199,1
XLE,200,2009-07-07,0.185,-0.025807701371264823,False,199,1
XLE,200,2009-09-03,0.295,-0.05063779934145151,False,199,3
XLE,200,2009-11-03,0.325,-0.07684224439290203,False,199,1
XLE,200,2010-01-05,0.0,0.0,False,199,1
XLE,200,2010-03-08,0.015,-0.002280298392698644,False,199,2
XLE,200,2010-05-06,0.0,0.0,False,199,1
XLE,200,2010-07-07,0.01,0.0018768334107839497,False,199,5
XLE,200,2010-09-03,0.03,0.007716598019207392,False,199,5
XLE,200,2010-11-03,0.065,0.012175479475435638,False,199,5
XLE,200,2011-01-04,0.005,-0.0008988773085829904,False,199,4
XLE,200,2011-03-07,0.005,0.0006388529826391018,False,199,4
XLE,200,2011-05-05,0.005,0.0006668647992879201,False,199,3
XLE,200,2011-07-06,0.0,0.0,False,199,5
XLE,200,2011-09-02,0.01,0.001067089219998346,False,199,4
XLE,200,2011-11-02,0.005,-0.0007700160271148413,False,199,5
XLE,200,2012-01-04,0.005,0.006603450198084249,False,199,1
XLE,200,2012-03-06,0.0,0.0,False,199,5
XLE,200,2012-05-04,0.0,0.0,False,199,3
XLE,200,2012-07-05,0.02,0.002665780132915294,False,199,3
XLE,200,2012-09-04,0.0,0.0,False,199,5
XLE,200,2012-11-05,0.015,0.0025751597348267086,False,199,2
XLE,200,2013-01-07,0.005,0.0008612286869427724,False,199,2
XLE,200,2013-03-08,0.01,0.001583643660651115,False,199,3
XLE,200,2013-05-08,0.0,0.0,False,199,3
XLE,200,2013-07-09,0.0,0.0,False,199,1
XLE,200,2013-09-06,0.0,0.0,False,199,4
XLE,200,2013-11-05,0.02,-0.0027865221762840044,False,199,3
XLE,200,2014-01-07,0.145,-0.02389903992597423,False,199,2
XLE,200,2014-03-10,0.165,-0.027852118631085023,False,199,5
XLE,200,2014-05-08,0.105,-0.01853003072785556,False,199,1
XLE,200,2014-07-09,0.05,-0.003834102049325513,False,199,5
XLE,200,2014-09-08,0.005,0.0009875367925710043,False,199,3
XLE,200,2014-11-05,0.0,0.0,False,199,3
XLE,200,2015-01-07,0.005,0.0006882565079733546,False,199,2
XLE,200,2015-03-10,0.0,0.0,False,199,5
XLE,200,2015-05-08,0.0,0.0,False,199,2
XLE,200,2015-07-09,0.0,0.0,False,199,2
XLE,200,2015-09-08,0.01,-0.0016077228439203223,False,199,2
XLE,200,2015-11-05,0.005,0.0006967531557936215,False,199,3
XLE,200,2016-01-07,0.015,0.0034244481427769006,False,199,4
XLE,200,2016-03-09,0.305,0.0701333770144634,False,199,4
XLE,200,2016-05-09,0.275,0.05507394985297125,False,199,3
XLE,200,2016-07-08,0.165,0.0374732779995772,False,199,4
XLE,200,2016-09-07,0.17,0.035035998068864815,False,199,3
XLE,200,2016-11-04,0.045,-0.015708840784783372,False,199,5
XLE,200,2017-01-06,0.045,-0.008332027732771549,False,199,2
XLE,200,2017-03-09,0.025,-0.004994373967893868,False,199,5
XLE,200,2017-05-09,0.0,0.0,False,199,5
XLE,200,2017-07-10,0.0,0.0,False,199,5
XLE,200,2017-09-07,0.02,-0.003793423260378382,False,199,4
XLE,200,2017-11-06,0.04,-0.009470291932073402,False,199,1
XLE,200,2018-01-08,0.02,0.006690427690296881,False,199,2
XLE,200,2018-03-09,0.06,-0.011540920676659468,False,199,3
XLE,200,2018-05-09,0.07,-0.012888956771699309,False,199,3
XLE,200,2018-07-10,0.15,-0.032914635683416724,False,199,3
XLE,200,2018-09-07,0.065,-0.016226013479696086,False,199,3
XLE,200,2018-11-06,0.02,0.0026524089292916885,False,199,3
XLE,200,2019-01-09,0.02,0.0024305483863313083,False,199,2
XLE,200,2019-03-12,0.0,0.0,False,199,4
XLE,200,2019-05-10,0.0,0.0,False,199,4
XLE,200,2019-07-11,0.025,-0.004692319376939263,False,199,4
XLE,200,2019-09-10,0.08,-0.017259242418977198,False,199,5
XLE,200,2019-11-07,0.05,-0.009143923211817548,False,199,1
XLE,200,2020-01-09,0.13,-0.023577576269978667,False,199,1
XLE,200,2020-03-11,0.17,-0.016707885250725904,False,199,2
XLE,200,2020-05-11,0.0,0.0,False,199,1
XLE,200,2020-07-10,0.0,0.0,False,199,1
XLE,200,2020-09-09,0.0,0.0,False,199,1
XLE,200,2020-11-06,0.025,-0.005067992083399122,False,200,5
XLE,200,2021-01-08,0.005,-0.001015193960589239,False,199,4
XLE,200,2021-03-11,0.02,-0.004655647386585158,False,199,3
XLE,200,2021-05-11,0.0,0.0,False,199,4
XLE,200,2021-07-12,0.0,0.0,False,199,4
XLE,200,2021-09-09,0.025,0.0043280562077723135,False,199,4
XLE,200,2021-11-08,0.0,0.0,False,199,1
XLE,200,2022-01-07,0.025,-0.0045561791901794265,False,199,1
XLE,200,2022-03-10,0.04,-0.008029286632036708,False,199,2
XLE,200,2022-05-10,0.005,-0.0008472822361732024,False,199,3
XLE,200,2022-07-12,0.005,-0.0009205147428389846,False,199,2
XLE,200,2022-09-09,0.025,-0.005209313778569047,False,199,3
XLE,200,2022-11-08,0.09,-0.020568079132168154,False,199,3
XLE,200,2023-01-10,0.01,-0.0028377846208063255,False,199,3
XLE,200,2023-03-13,0.04,-0.00621050775676876,False,199,4
XLE,200,2023-05-11,0.005,-0.0008529911191623432,False,199,4
XLE,200,2023-07-13,0.0,0.0,False,199,2
XLE,200,2023-09-12,0.01,-0.001990026094217871,False,199,3
XLE,200,2023-11-09,0.005,0.0007536061719521255,False,199,3
XLE,200,2024-01-11,0.0,0.0,False,199,4
XLE,200,2024-03-13,0.0,0.0,False,199,1
XLE,200,2024-05-13,0.0,0.0,False,199,1
XLE,200,2024-07-15,0.005,0.0007779176319676385,False,199,1
XLE,200,2024-09-12,0.035,-0.007417704475980612,False,199,1
XLE,200,2024-11-11,0.005,0.0008323486764208042,False,199,5
XLE,200,2025-01-14,0.01,-0.0017859431663142622,False,199,4
XLE,200,2025-03-17,0.02,-0.0032121597770089945,False,199,4
XLE,200,2025-05-15,0.045,-0.007559659601524192,False,199,2
XLE,200,2025-07-17,0.03,-0.005588823427145034,False,199,4
XLE,200,2025-09-16,0.015,0.0020468288864459944,False,199,4
XLE,200,2025-11-13,0.0,0.0,False,199,3
XLI,200,2000-04-27,0.045,0.0074651541137900025,False,199,4
XLI,200,2000-06-27,0.08,0.014044886744574952,False,199,1
XLI,200,2000-08-25,0.115,0.019836002728093258,False,199,2
XLI,200,2000-10-25,0.18,0.030899368601469704,False,199,2
XLI,200,2000-12-26,0.015,-0.0024596149806911695,False,199,2
XLI,200,2001-02-27,0.0,0.0,False,199,5
XLI,200,2001-04-27,0.005,0.0010230146530397694,False,199,5
XLI,200,2001-06-27,0.005,0.0010304167604661952,False,199,5
XLI,200,2001-08-27,0.03,0.0063249303023766345,False,199,2
XLI,200,2001-10-31,0.0,0.0,False,199,4
XLI,200,2002-01-02,0.005,0.0009187625427823291,False,199,4
XLI,200,2002-03-05,0.0,0.0,False,199,4
XLI,200,2002-05-03,0.0,0.0,False,199,4
XLI,200,2002-07-03,0.01,-0.0025452738427386933,False,199,1
XLI,200,2002-09-03,0.01,0.001915730004540771,False,199,3
XLI,200,2002-10-31,0.045,-0.006326084868340825,False,199,5
XLI,200,2003-01-02,0.03,-0.0029593257921150364,False,199,1
XLI,200,2003-03-05,0.04,-0.005459248504087356,False,199,1
XLI,200,2003-05-05,0.085,-0.017576944682217818,False,199,1
XLI,200,2003-07-03,0.04,-0.007919376877469799,False,199,4
XLI,200,2003-09-03,0.025,-0.005216840268144787,False,199,4
XLI,200,2003-10-31,0.025,-0.004081660131409235,False,199,4
XLI,200,2004-01-02,0.015,-0.0022998673159511777,False,199,3
XLI,200,2004-03-04,0.01,-0.0018668500749078726,False,199,3
XLI,200,2004-05-04,0.03,-0.005365441412657835,False,199,2
XLI,200,2004-07-06,0.005,-0.0011153266617695424,False,199,4
XLI,200,2004-09-02,0.0,0.0,False,199,4
XLI,200,2004-11-02,0.035,0.007121044505317519,False,199,2
XLI,200,2005-01-03,0.085,0.015618510278977461,False,199,3
XLI,200,2005-03-04,0.2,0.04008073234728288,False,199,3
XLI,200,2005-05-04,0.085,0.015122933477367767,False,199,5
XLI,200,2005-07-05,0.005,0.0007801589877673174,False,199,4
XLI,200,2005-09-01,0.0,0.0,False,199,5
XLI,200,2005-11-01,0.0,0.0,False,199,2
XLI,200,2006-01-03,0.01,0.0015290130611018977,False,199,4
XLI,200,2006-03-06,0.04,0.007419834230199851,False,199,4
XLI,200,2006-05-04,0.025,0.004507564379089104,False,199,2
XLI,200,2006-07-05,0.015,0.0028088200856446425,False,199,5
XLI,200,2006-09-01,0.0,0.0,False,199,5
XLI,200,2006-11-01,0.16,-0.030883572160918908,False,199,4
XLI,200,2007-01-04,0.025,-0.0048315212338489325,False,199,5
XLI,200,2007-03-07,0.0,0.0,False,199,2
XLI,200,2007-05-07,0.015,-0.0033026525519194356,False,199,2
XLI,200,2007-07-06,0.0,0.0,False,199,3
XLI,200,2007-09-05,0.0,0.0,False,199,3
XLI,200,2007-11-02,0.005,-0.0011002620096956294,False,199,5
XLI,200,2008-01-04,0.04,-0.01003049382669934,False,199,5
XLI,200,2008-03-06,0.03,-0.006101548609486459,False,199,5
XLI,200,2008-05-06,0.06,-0.01175670270142817,False,199,4
XLI,200,2008-07-07,0.125,-0.02289858972336052,False,199,4
XLI,200,2008-09-04,0.055,-0.010545896324559344,False,199,1
XLI,200,2008-11-03,0.03,-0.0038520977280396213,False,199,3
XLI,200,2009-01-05,0.005,-0.0005414003584052513,False,199,5
XLI,200,2009-03-06,0.01,-0.0013823518669364037,False,199,5
XLI,200,2009-05-06,0.0,0.0,False,199,5
XLI,200,2009-07-07,0.0,0.0,False,199,5
XLI,200,2009-09-03,0.0,0.0,False,199,2
XLI,200,2009-11-03,0.01,-0.0010659966407135322,False,199,1
XLI,200,2010-01-05,0.015,-0.002703061125581963,False,199,2
XLI,200,2010-03-08,0.135,-0.02630944866713423,False,199,3
XLI,200,2010-05-06,0.005,-0.0006554762934247777,False,199,5
XLI,200,2010-07-07,0.055,0.009987701047530457,False,199,5
XLI,200,2010-09-03,0.35,0.06516424693368428,False,199,4
XLI,200,2010-11-03,0.26,0.05211040719250608,False,199,3
XLI,200,2011-01-04,0.04,0.011510150643936021,False,199,3
XLI,200,2011-03-07,0.005,0.0022335279618184863,False,199,1
XLI,200,2011-05-05,0.0,0.0,False,199,1
XLI,200,2011-07-06,0.0,0.0,False,199,3
XLI,200,2011-09-02,0.025,0.004118032142271338,False,199,1
XLI,200,2011-11-02,0.0,0.0,False,199,5
XLI,200,2012-01-04,0.0,0.0,False,199,5
XLI,200,2012-03-06,0.025,0.005229700663324472,False,199,2
XLI,200,2012-05-04,0.0,0.0,False,199,5
XLI,200,2012-07-05,0.02,0.0034495002605445468,False,199,5
XLI,200,2012-09-04,0.0,0.0,False,199,5
XLI,200,2012-11-05,0.005,-0.0004723015098558956,False,199,1
XLI,200,2013-01-07,0.0,0.0,False,199,4
XLI,200,2013-03-08,0.02,-0.0029562914498730427,False,199,4
XLI,200,2013-05-08,0.095,-0.01830784467373058,False,199,3
XLI,200,2013-07-09,0.03,-0.005483169631493361,False,199,4
XLI,200,2013-09-06,0.065,-0.01264201976666296,False,199,2
XLI,200,2013-11-05,0.045,-0.009947695966154035,False,199,4
XLI,200,2014-01-07,0.07,-0.012970615382798869,False,199,4
XLI,200,2014-03-10,0.025,-0.00025187585161030965,False,199,1
XLI,200,2014-05-08,0.03,-0.006382744162183014,False,199,2
XLI,200,2014-07-09,0.01,-0.0023137957621705025,False,200,4
XLI,200,2014-09-08,0.095,0.02037069335656569,False,199,5
XLI,200,2014-11-05,0.035,0.005639491670500893,False,199,4
XLI,200,2015-01-07,0.03,0.004592154602875155,False,199,5
XLI,200,2015-03-10,0.01,0.0018647413399187074,False,199,2
XLI,200,2015-05-08,0.25,0.05018644241942169,False,199,4
XLI,200,2015-07-09,0.12,0.023241212924546922,False,199,3
XLI,200,2015-09-08,0.04,0.006389161648326892,False,199,4
XLI,200,2015-11-05,0.005,0.0008993948305957951,False,199,4
XLI,200,2016-01-07,0.0,0.0,False,199,5
XLI,200,2016-03-09,0.005,-0.004266155598582214,False,199,5
XLI,200,2016-05-09,0.07,-0.024520633828255898,False,199,4
XLI,200,2016-07-08,0.01,0.0011629414751233302,False,199,1
XLI,200,2016-09-07,0.035,0.006235577709163198,False,199,1
XLI,200,2016-11-04,0.005,0.0007513171903714259,False,199,5
XLI,200,2017-01-06,0.03,0.00599708707672185,False,199,1
XLI,200,2017-03-09,0.005,0.001027863089659606,False,199,5
XLI,200,2017-05-09,0.0,0.0,False,199,4
XLI,200,2017-07-10,0.005,0.0009303276345146283,False,199,3
XLI,200,2017-09-07,0.01,0.0025348730572885537,False,199,3
XLI,200,2017-11-06,0.0,0.0,False,199,4
XLI,200,2018-01-08,0.0,0.0,False,199,5
XLI,200,2018-03-09,0.0,0.0,False,199,4
XLI,200,2018-05-09,0.0,0.0,False,199,5
XLI,200,2018-07-10,0.015,-0.004082220389687951,False,199,3
XLI,200,2018-09-07,0.0,0.0,False,199,2
XLI,200,2018-11-06,0.015,-0.0023259429290515632,False,199,3
XLI,200,2019-01-09,0.0,0.0,False,199,2
XLI,200,2019-03-12,0.03,-0.005852021656380602,False,199,3
XLI,200,2019-05-10,0.0,0.0,False,199,4
XLI,200,2019-07-11,0.0,0.0,False,199,4
XLI,200,2019-09-10,0.01,0.0017546107015949215,False,199,5
XLI,200,2019-11-07,0.05,0.009234213884632992,False,199,5
XLI,200,2020-01-09,0.005,-0.0010175258831521838,False,199,5
XLI,200,2020-03-11,0.07,0.007560082396159723,False,199,4
XLI,200,2020-05-11,0.02,0.0012889322235723687,False,199,3
XLI,200,2020-07-10,0.0,0.0,False,199,5
XLI,200,2020-09-09,0.0,0.0,False,199,1
XLI,200,2020-11-06,0.005,-0.0005452035679835991,False,199,1
XLI,200,2021-01-08,0.005,-0.0005649133722383721,False,199,3
XLI,200,2021-03-11,0.06,-0.00980363008163213,False,199,5
XLI,200,2021-05-11,0.005,-0.0007680385696194266,False,199,5
XLI,200,2021-07-12,0.02,0.0011261994182783699,False,199,5
XLI,200,2021-09-09,0.0,0.0,False,199,2
XLI,200,2021-11-08,0.15,-0.02761033788874253,False,199,5
XLI,200,2022-01-07,0.045,0.004092522693435411,False,199,1
XLI,200,2022-03-10,0.015,-5.1937900012533346e-05,False,199,5
XLI,200,2022-05-10,0.03,0.005672173574179582,False,199,4
XLI,200,2022-07-12,0.0,0.0,False,199,5
XLI,200,2022-09-09,0.0,0.0,False,199,3
XLI,200,2022-11-08,0.0,0.0,False,199,3
XLI,200,2023-01-10,0.01,-0.0027545153961159117,False,199,5
XLI,200,2023-03-13,0.09,-0.018710810393688552,False,199,3
XLI,200,2023-05-11,0.2,-0.041377255207190065,False,199,4
XLI,200,2023-07-13,0.165,-0.030376471036042255,False,199,4
XLI,200,2023-09-12,0.12,-0.025009728116305724,False,199,4
XLI,200,2023-11-09,0.04,-0.008983446153185195,False,199,1
XLI,200,2024-01-11,0.025,-0.005308542917666736,False,199,5
XLI,200,2024-03-13,0.0,0.0,False,199,5
XLI,200,2024-05-13,0.125,0.022294434340187175,False,199,1
XLI,200,2024-07-15,0.09,0.015884159572245152,False,199,1
XLI,200,2024-09-12,0.22,0.04400876794321622,False,199,2
XLI,200,2024-11-11,0.06,0.012525617869443405,False,199,2
XLI,200,2025-01-14,0.0,0.0,False,199,2
XLI,200,2025-03-17,0.0,0.0,False,199,1
XLI,200,2025-05-15,0.04,0.010266590883308623,False,199,1
XLI,200,2025-07-17,0.025,0.0084612893171219,False,199,1
XLI,200,2025-09-16,0.015,0.0020252312192401496,False,199,1
XLI,200,2025-11-13,0.02,-0.0021357938942507524,False,199,1
XLB,200,2000-04-27,0.045,0.008384864829296073,False,199,5
XLB,200,2000-06-27,0.015,0.0018018522756725042,False,199,5
XLB,200,2000-08-25,0.01,0.0017607924399031425,False,199,2
XLB,200,2000-10-25,0.01,0.0017707847246361253,False,199,1
XLB,200,2000-12-26,0.0,0.0,False,199,4
XLB,200,2001-02-27,0.02,0.003184228416625494,False,199,3
XLB,200,2001-04-27,0.015,0.0023351497412225845,False,199,4
XLB,200,2001-06-27,0.0,0.0,False,199,3
XLB,200,2001-08-27,0.01,-0.0019396995294037977,False,199,4
XLB,200,2001-10-31,0.005,-0.0009661656361756049,False,199,3
XLB,200,2002-01-02,0.005,0.0010244650466482467,False,199,3
XLB,200,2002-03-05,0.11,-0.018229172742999993,False,199,5
XLB,200,2002-05-03,0.045,-0.01073097029299177,False,199,5
XLB,200,2002-07-03,0.015,-0.002858068500163953,False,199,4
XLB,200,2002-09-03,0.095,-0.019671913262096635,False,199,4
XLB,200,2002-10-31,0.075,-0.014965305366308562,False,199,1
XLB,200,2003-01-02,0.055,-0.020228188756326683,False,199,5
XLB,200,2003-03-05,0.235,-0.05414415551805436,False,199,5
XLB,200,2003-05-05,0.0,0.0,False,199,2
XLB,200,2003-07-03,0.175,-0.032770716222951496,False,199,5
XLB,200,2003-09-03,0.0,0.0,False,199,2
XLB,200,2003-10-31,0.025,-0.002971627619213096,False,199,1
XLB,200,2004-01-02,0.005,-0.0007105955782526485,False,199,1
XLB,200,2004-03-04,0.0,0.0,False,199,4
XLB,200,2004-05-04,0.005,0.0067138380944774725,False,199,2
XLB,200,2004-07-06,0.015,0.0020070693550093073,False,199,1
XLB,200,2004-09-02,0.045,0.011532465374907756,False,199,3
XLB,200,2004-11-02,0.06,0.011961681973689796,False,199,1
XLB,200,2005-01-03,0.15,0.03301839161894686,False,199,2
XLB,200,2005-03-04,0.16,0.032522203237308166,False,199,2
XLB,200,2005-05-04,0.01,0.0025414958108022135,False,199,4
XLB,200,2005-07-05,0.11,0.022232107558257778,False,199,3
XLB,200,2005-09-01,0.02,0.005024357554832275,False,199,4
XLB,200,2005-11-01,0.025,0.005016209929566795,False,199,5
XLB,200,2006-01-03,0.095,0.0199135997132417,False,199,3
XLB,200,2006-03-06,0.0,0.0,False,199,4
XLB,200,2006-05-04,0.02,0.004526871866423604,False,199,4
XLB,200,2006-07-05,0.02,0.000933210990919793,False,199,2
XLB,200,2006-09-01,0.01,-0.0020773408362273066,False,199,1
XLB,200,2006-11-01,0.0,0.0,False,199,1
XLB,200,2007-01-04,0.005,-0.0007396494502359259,False,199,1
XLB,200,2007-03-07,0.005,-0.0009535659684109389,False,199,2
XLB,200,2007-05-07,0.0,0.0,False,199,2
XLB,200,2007-07-06,0.0,0.0,False,199,4
XLB,200,2007-09-05,0.005,0.0009271733608612581,False,199,4
XLB,200,2007-11-02,0.0,0.0,False,199,5
XLB,200,2008-01-04,0.005,0.0010554106981842503,False,199,5
XLB,200,2008-03-06,0.0,0.0,False,199,3
XLB,200,2008-05-06,0.005,0.0007421959182618662,False,199,3
XLB,200,2008-07-07,0.02,0.0019109872258131083,False,199,4
XLB,200,2008-09-04,0.07,-0.014396532653234062,False,199,5
XLB,200,2008-11-03,0.055,-0.00503953227132392,False,199,2
XLB,200,2009-01-05,0.1,-0.015021277027776194,False,199,3
XLB,200,2009-03-06,0.33,-0.05893556085657543,False,199,3
XLB,200,2009-05-06,0.235,-0.04410165872012906,False,199,1
XLB,200,2009-07-07,0.1,-0.018809497355099295,False,199,2
XLB,200,2009-09-03,0.015,-0.0026797459577601714,False,199,5
XLB,200,2009-11-03,0.005,-0.0009183763624028471,False,199,1
XLB,200,2010-01-05,0.0,0.0,False,199,1
XLB,200,2010-03-08,0.14,-0.031116568239400386,False,199,1
XLB,200,2010-05-06,0.0,0.0,False,199,5
XLB,200,2010-07-07,0.0,0.0,False,199,2
XLB,200,2010-09-03,0.0,0.0,False,199,4
XLB,200,2010-11-03,0.0,0.0,False,199,4
XLB,200,2011-01-04,0.0,0.0,False,199,3
XLB,200,2011-03-07,0.02,-0.004091806223576242,False,199,2
XLB,200,2011-05-05,0.025,-0.00334528507865023,False,199,2
XLB,200,2011-07-06,0.0,0.0,False,199,5
XLB,200,2011-09-02,0.0,0.0,False,199,5
XLB,200,2011-11-02,0.02,0.0032031459314999467,False,199,4
XLB,200,2012-01-04,0.0,0.0,False,199,5
XLB,200,2012-03-06,0.005,-0.002786523498529036,False,199,3
